Date,Open,High,Low,Close,Adj Close,Volume
2009/5/13,4.400357,4.429286,4.263571,4.2675,3.65415,595971600
2009/5/14,4.277857,4.411786,4.275,4.391071,3.75996,447826400
2009/5/15,4.368571,4.450714,4.343214,4.372143,3.743752,367567200
2009/5/18,4.418929,4.525,4.341786,4.523214,3.873111,458841600
2009/5/19,4.529286,4.618214,4.490714,4.551786,3.897576,372422400
2009/5/20,4.558214,4.614643,4.475,4.495357,3.849257,388584000
2009/5/21,4.469643,4.527857,4.388929,4.435,3.797577,407946000
2009/5/22,4.430357,4.435,4.348214,4.375,3.7462,297998400
2009/5/26,4.455714,4.6725,4.448214,4.670714,3.999411,636927200
2009/5/27,4.706429,4.820714,4.675357,4.751786,4.068831,646422000
2009/5/28,4.766071,4.835357,4.715357,4.823929,4.130606,487552800
2009/5/29,4.835357,4.853571,4.780357,4.850357,4.153237,456534400
2009/6/1,4.873929,4.999643,4.857143,4.976786,4.261492,452499600
2009/6/2,4.963929,5.047857,4.941071,4.981786,4.265773,456223600
2009/6/3,5,5.039643,4.966786,5.033929,4.310423,565199600
2009/6/4,5.004643,5.149286,5.001429,5.133571,4.395744,550634000
2009/6/5,5.189643,5.228571,5.114643,5.166786,4.424185,632716000
2009/6/8,5.136429,5.151071,4.979643,5.1375,4.399108,931652400
2009/6/9,5.136071,5.162857,5.019643,5.097143,4.364553,676964400
2009/6/10,5.081429,5.083929,4.939286,5.008929,4.289016,688623600
2009/6/11,4.983929,5.055714,4.948214,4.998214,4.279842,524823600
2009/6/12,4.9575,4.967857,4.858571,4.891786,4.18871,563085600
2009/6/15,4.8575,4.890357,4.8175,4.860357,4.161798,539750400
2009/6/16,4.880714,4.945357,4.860714,4.869643,4.169748,514805200
2009/6/17,4.881071,4.908929,4.804643,4.842143,4.146203,571412800
2009/6/18,4.861071,4.928571,4.8425,4.852857,4.155376,427680400
2009/6/19,4.931071,4.982143,4.889286,4.981429,4.265468,721856800
2009/6/22,5.023929,5.055714,4.868929,4.906071,4.200941,634914000
2009/6/23,4.871429,4.891071,4.745714,4.786071,4.09819,706532400
2009/6/24,4.836429,4.910714,4.816429,4.865,4.165774,485525600
2009/6/25,4.848214,5.007143,4.828929,4.995,4.277088,589447600
2009/6/26,4.9925,5.127143,4.990714,5.087143,4.35599,439384400
2009/6/29,5.123571,5.141071,5.055,5.070357,4.341616,567616000
2009/6/30,5.092143,5.135714,5.064286,5.086786,4.355683,434224000
2009/7/1,5.125,5.166429,5.09,5.101071,4.367915,414178800
2009/7/2,5.044643,5.101071,4.9925,5.000714,4.281983,370479200
2009/7/6,4.953571,4.963929,4.866071,4.950357,4.238863,498688400
2009/7/7,4.945714,4.988571,4.827857,4.835714,4.140698,461596800
2009/7/8,4.854286,4.93,4.800714,4.900714,4.196355,575929200
2009/7/9,4.92,4.928214,4.854643,4.87,4.170055,343025200
2009/7/10,4.869286,4.963214,4.868571,4.947143,4.23611,445275600
2009/7/13,4.983571,5.083571,4.911786,5.083571,4.352931,483501200
2009/7/14,5.0725,5.113571,5.041429,5.081071,4.350791,347247600
2009/7/15,5.18,5.25,5.154286,5.245714,4.491769,485587200
2009/7/16,5.205714,5.286429,5.198929,5.268571,4.511342,393570800
2009/7/17,5.324286,5.429286,5.308214,5.419643,4.640701,602154000
2009/7/20,5.473929,5.537143,5.388929,5.461071,4.676173,735526400
2009/7/21,5.474643,5.479643,5.348214,5.411071,4.63336,874781600
2009/7/22,5.635357,5.668929,5.575357,5.597857,4.793301,874104000
2009/7/23,5.593929,5.658571,5.555714,5.636429,4.826328,526962800
2009/7/24,5.605357,5.714286,5.589286,5.713929,4.892689,438362400
2009/7/27,5.720357,5.745714,5.616429,5.717857,4.896053,433311200
2009/7/28,5.674286,5.717857,5.628571,5.714286,4.892995,363554800
2009/7/29,5.675,5.730357,5.651786,5.715357,4.893913,382158000
2009/7/30,5.775,5.882857,5.767857,5.813929,4.978319,469604800
2009/7/31,5.821071,5.892857,5.818214,5.835357,4.996666,422536800
2009/8/3,5.900357,5.951429,5.888214,5.943929,5.089633,394240000
2009/8/4,5.890357,5.913214,5.864643,5.9125,5.062721,395810800
2009/8/5,5.919643,5.978214,5.864643,5.896786,5.049266,423183600
2009/8/6,5.913571,5.946786,5.824643,5.853929,5.012568,341616800
2009/8/7,5.910357,5.95,5.885714,5.911071,5.061498,387354800
2009/8/10,5.916429,5.95,5.845,5.882857,5.03734,300294400
2009/8/11,5.846071,5.870714,5.781429,5.815357,4.979541,355342400
2009/8/12,5.805357,5.953929,5.802143,5.903929,5.055383,445071200
2009/8/13,5.951786,6.023929,5.946429,6.015,5.150489,439980800
2009/8/14,5.997857,6.008214,5.911786,5.956429,5.100336,305816000
2009/8/17,5.841071,5.8425,5.693571,5.699643,4.880456,524381200
2009/8/18,5.7725,5.865714,5.764643,5.857143,5.015319,431152400
2009/8/19,5.8125,5.903571,5.801786,5.878571,5.03367,413271600
2009/8/20,5.892143,5.954286,5.878929,5.940357,5.086576,342031200
2009/8/21,5.9875,6.048929,5.957143,6.043571,5.174953,416074400
2009/8/24,6.075714,6.096786,6.009643,6.037857,5.17006,406929600
2009/8/25,6.052143,6.105,6.040357,6.05,5.180459,324354800
2009/8/26,6.032857,6.055357,5.955714,5.978929,5.119603,303998800
2009/8/27,6.026786,6.056071,5.886786,6.051786,5.181989,449181600
2009/8/28,6.1525,6.160357,6.018929,6.073214,5.200336,453700800
2009/8/31,6.005714,6.030357,5.946429,6.0075,5.144068,311337600
2009/9/1,5.999643,6.071429,5.890714,5.903571,5.055076,469028000
2009/9/2,5.879286,5.986071,5.861071,5.899286,5.051405,364249200
2009/9/3,5.944286,5.967857,5.892857,5.948214,5.093303,293955200
2009/9/4,5.974286,6.096429,5.9675,6.0825,5.208288,374628800
2009/9/8,6.177857,6.183571,6.142857,6.176071,5.28841,315047600
2009/9/9,6.170714,6.231071,6.060714,6.112143,5.23367,811087200
2009/9/10,6.145,6.1875,6.100357,6.162857,5.277096,491134000
2009/9/11,6.175357,6.185,6.1025,6.148571,5.264862,348961200
2009/9/14,6.101071,6.210714,6.080357,6.204286,5.31257,322011200
2009/9/15,6.215714,6.273214,6.199643,6.255714,5.356606,426470800
2009/9/16,6.356786,6.526786,6.352857,6.495357,5.561806,754023200
2009/9/17,6.499286,6.671071,6.498929,6.591071,5.643763,810572000
2009/9/18,6.636786,6.6625,6.598571,6.607857,5.658137,601582800
2009/9/21,6.581786,6.612857,6.486429,6.572143,5.627558,437715600
2009/9/22,6.613929,6.620714,6.530357,6.588571,5.641623,356753600
2009/9/23,6.621429,6.746429,6.608214,6.625,5.672817,593563600
2009/9/24,6.685714,6.703571,6.5275,6.565,5.62144,550880400
2009/9/25,6.500357,6.625,6.48,6.513214,5.577099,445239200
2009/9/28,6.566786,6.667143,6.5475,6.648214,5.692694,337444800
2009/9/29,6.668929,6.692857,6.5825,6.620714,5.669147,345385600
2009/9/30,6.6475,6.658929,6.521786,6.619643,5.66823,539585200
2009/10/1,6.619643,6.650714,6.453571,6.459286,5.53092,524711600
2009/10/2,6.478929,6.640714,6.476786,6.603571,5.654468,553308000
2009/10/5,6.65,6.673571,6.581071,6.643571,5.688719,423133200
2009/10/6,6.705,6.786071,6.689286,6.786071,5.810737,605085600
2009/10/7,6.777143,6.805357,6.751071,6.794643,5.818077,465668000
2009/10/8,6.809286,6.8375,6.746071,6.759643,5.788108,438211200
2009/10/9,6.748929,6.810714,6.736429,6.8025,5.824804,293272000
2009/10/12,6.822143,6.839643,6.772857,6.814643,5.835203,288024800
2009/10/13,6.808214,6.8275,6.775,6.786429,5.811044,348020400
2009/10/14,6.866071,6.868571,6.793929,6.831786,5.849882,375510800
2009/10/15,6.7725,6.818571,6.768929,6.805714,5.827557,373556400
2009/10/16,6.7625,6.798571,6.708571,6.716071,5.750799,431426800
2009/10/19,6.708929,6.785714,6.626786,6.780714,5.806151,942230800
2009/10/20,7.164286,7.205357,7.066071,7.098571,6.078324,1141039200
2009/10/21,7.125714,7.453929,7.115357,7.318571,6.266705,1193726800
2009/10/22,7.310714,7.423214,7.2325,7.328571,6.275264,791392000
2009/10/23,7.346429,7.35,7.258214,7.283571,6.236734,420786800
2009/10/26,7.273929,7.383929,7.146429,7.231429,6.192086,484338400
2009/10/27,7.202143,7.243214,7.016071,7.048929,6.035816,756551600
2009/10/28,7.061071,7.072143,6.825,6.871429,5.883828,818386800
2009/10/29,6.964286,7.028929,6.862143,7.0125,6.004622,570270400
2009/10/30,7.002143,7.028571,6.720357,6.732143,5.764559,717525200
2009/11/2,6.778571,6.888571,6.6275,6.761071,5.789331,678983200
2009/11/3,6.708929,6.768571,6.64,6.741071,5.772205,522541600
2009/11/4,6.811786,6.923214,6.793929,6.814643,5.835203,487530400
2009/11/5,6.871429,6.964286,6.850714,6.929643,5.933674,384801200
2009/11/6,6.875357,6.971071,6.871429,6.940714,5.943154,295097600
2009/11/9,7.033571,7.210714,7.009286,7.195,6.160894,528855600
2009/11/10,7.179286,7.320714,7.178929,7.249286,6.207377,401195200
2009/11/11,7.305714,7.321429,7.208214,7.258929,6.215634,443870000
2009/11/12,7.255,7.316786,7.193929,7.213929,6.177102,363731200
2009/11/13,7.245357,7.315357,7.216786,7.301786,6.25233,343240800
2009/11/16,7.338571,7.428571,7.321786,7.379643,6.318998,485206400
2009/11/17,7.36,7.408571,7.321429,7.392857,6.330312,396513600
2009/11/18,7.376429,7.392857,7.285714,7.355714,6.298508,374320800
2009/11/19,7.3075,7.3075,7.135714,7.161071,6.131841,542326400
2009/11/20,7.1125,7.156786,7.062857,7.14,6.113798,406666400
2009/11/23,7.25,7.357143,7.248214,7.352857,6.296062,474896800
2009/11/24,7.333214,7.352857,7.246429,7.301429,6.252024,318438400
2009/11/25,7.335714,7.344643,7.277143,7.2925,6.24438,286454000
2009/11/27,7.115,7.248571,7.084643,7.163929,6.134287,295257200
2009/11/30,7.1825,7.202857,7.098929,7.139643,6.113492,424858000
2009/12/1,7.222857,7.241786,7.029643,7.034643,6.023583,465763200
2009/12/2,7.105714,7.193571,6.991071,7.008214,6.000952,715260000
2009/12/3,7.050714,7.106429,7.009643,7.017143,6.008598,448719600
2009/12/4,7.132143,7.138571,6.795714,6.904286,5.911962,826884800
2009/12/7,6.904286,6.920357,6.738571,6.748214,5.77832,714758800
2009/12/8,6.762857,6.869643,6.739286,6.781071,5.806457,690398800
2009/12/9,6.831429,7.077143,6.796786,7.064286,6.048966,684782000
2009/12/10,7.125,7.132143,7.004286,7.015357,6.007069,489669600
2009/12/11,7.063571,7.071429,6.908214,6.9525,5.953248,429774800
2009/12/14,6.9775,7.051071,6.877143,7.035,6.023889,495790400
2009/12/15,6.993929,7.053929,6.9025,6.934643,5.937955,419459600
2009/12/16,6.967857,7.017857,6.948214,6.965357,5.964255,352984800
2009/12/17,6.937857,6.964286,6.821429,6.852143,5.867313,388838800
2009/12/18,6.898929,6.982143,6.878571,6.979643,5.976488,608770400
2009/12/21,7.001786,7.133929,6.988214,7.079643,6.062115,611906400
2009/12/22,7.122857,7.173214,7.095,7.155714,6.127254,349515600
2009/12/23,7.185714,7.227857,7.171786,7.217857,6.180464,345525600
2009/12/24,7.269643,7.476786,7.2625,7.465714,6.392698,500889200
2009/12/28,7.561429,7.641071,7.486071,7.5575,6.471292,644565600
2009/12/29,7.593929,7.597143,7.454643,7.467857,6.394533,445205600
2009/12/30,7.458214,7.571429,7.439643,7.558571,6.472208,412084400
2009/12/31,7.611786,7.619643,7.52,7.526071,6.44438,352410800
2010/1/4,7.6225,7.660714,7.585,7.643214,6.544686,493729600
2010/1/5,7.664286,7.699643,7.616071,7.656429,6.556003,601904800
2010/1/6,7.656429,7.686786,7.526786,7.534643,6.451721,552160000
2010/1/7,7.5625,7.571429,7.466071,7.520714,6.439793,477131200
2010/1/8,7.510714,7.571429,7.466429,7.570714,6.482605,447610800
2010/1/11,7.6,7.607143,7.444643,7.503929,6.425421,462229600
2010/1/12,7.471071,7.491786,7.372143,7.418571,6.35233,594459600
2010/1/13,7.423929,7.533214,7.289286,7.523214,6.441935,605892000
2010/1/14,7.503929,7.516429,7.465,7.479643,6.404625,432894000
2010/1/15,7.533214,7.557143,7.3525,7.354643,6.297591,594067600
2010/1/19,7.440357,7.685357,7.401429,7.68,6.576186,730007600
2010/1/20,7.675357,7.698214,7.482143,7.561786,6.474962,612152800
2010/1/21,7.574286,7.618214,7.400357,7.431071,6.363034,608154400
2010/1/22,7.385,7.410714,7.041429,7.0625,6.047435,881767600
2010/1/25,7.2325,7.310714,7.149643,7.2525,6.210128,1065699600
2010/1/26,7.355357,7.6325,7.235,7.355,6.297897,1867110000
2010/1/27,7.3875,7.520714,7.126071,7.424286,6.357224,1722568400
2010/1/28,7.318929,7.339286,7.096429,7.1175,6.09453,1173502400
2010/1/29,7.181429,7.221429,6.794643,6.859286,5.87343,1245952400
2010/2/1,6.870357,7,6.832143,6.954643,5.955081,749876400
2010/2/2,6.996786,7.011429,6.906429,6.995,5.989638,698342400
2010/2/3,6.970357,7.15,6.943571,7.115357,6.092696,615328000
2010/2/4,7.026071,7.084643,6.841786,6.858929,5.873123,757652000
2010/2/5,6.879643,7,6.816071,6.980714,5.977406,850306800
2010/2/8,6.988929,7.067143,6.928571,6.932857,5.936428,478270800
2010/2/9,7.015,7.053571,6.955357,7.006786,5.999729,632886800
2010/2/10,6.996071,7.021429,6.937857,6.968571,5.967008,370361600
2010/2/11,6.96,7.133929,6.930714,7.095357,6.075572,550345600
2010/2/12,7.075357,7.201429,6.982143,7.156429,6.127865,655468800
2010/2/16,7.212143,7.274643,7.197143,7.264286,6.22022,543737600
2010/2/17,7.2925,7.296786,7.173571,7.233929,6.194226,436396800
2010/2/18,7.201071,7.281786,7.175714,7.2475,6.205848,422825200
2010/2/19,7.209286,7.257143,7.1825,7.2025,6.167315,415469600
2010/2/22,7.226429,7.232143,7.113929,7.157857,6.129089,390563600
2010/2/23,7.142857,7.190357,6.989643,7.037857,6.026336,575094800
2010/2/24,7.079643,7.194286,7.065714,7.166429,6.136429,460566400
2010/2/25,7.049286,7.245,7.031786,7.214286,6.177407,665126000
2010/2/26,7.227857,7.3275,7.214286,7.307857,6.257531,507460800
2010/3/1,7.348214,7.482143,7.3375,7.463929,6.391168,550093600
2010/3/2,7.4975,7.529643,7.419286,7.458929,6.386888,566546400
2010/3/3,7.462143,7.495357,7.426429,7.476071,6.401567,372052800
2010/3/4,7.474286,7.532857,7.451071,7.525357,6.44377,366041200
2010/3/5,7.676429,7.846429,7.665357,7.819643,6.695757,899620400
2010/3/8,7.8575,7.860357,7.794643,7.824286,6.699734,429889600
2010/3/9,7.796786,8.035714,7.781786,7.965,6.820224,920259200
2010/3/10,7.993929,8.052857,7.971429,8.03,6.875881,596218000
2010/3/11,7.996786,8.053571,7.975714,8.053571,6.896065,405700400
2010/3/12,8.120357,8.133214,8.0625,8.092857,6.929705,416323600
2010/3/15,8.049286,8.053571,7.866071,7.994286,6.845302,493502800
2010/3/16,8.006429,8.035,7.946786,8.016071,6.863955,446908000
2010/3/17,8.032143,8.0875,7.973929,8.004286,6.853862,450956800
2010/3/18,8.003571,8.035714,7.950357,8.023214,6.870071,342109600
2010/3/19,8.028214,8.044286,7.901071,7.9375,6.796677,559445600
2010/3/22,7.873929,8.071429,7.8625,8.026786,6.873128,456419600
2010/3/23,8.058571,8.170714,8.003571,8.155714,6.983527,602431200
2010/3/24,8.13,8.221429,8.125357,8.191786,7.014414,597780400
2010/3/25,8.247143,8.248929,8.080357,8.094643,6.931235,542284400
2010/3/26,8.176786,8.283929,8.1625,8.246429,7.061206,640875200
2010/3/29,8.321429,8.3525,8.272143,8.299643,7.106769,540744400
2010/3/30,8.45,8.481429,8.366071,8.423214,7.212579,527310000
2010/3/31,8.410357,8.450357,8.373571,8.392857,7.186584,430659600
2010/4/1,8.478929,8.526071,8.3125,8.4275,7.21625,603145200
2010/4/5,8.392143,8.518214,8.384643,8.5175,7.293316,684507600
2010/4/6,8.507143,8.58,8.464286,8.555,7.325426,447017200
2010/4/7,8.555357,8.64,8.523571,8.592857,7.357842,628502000
2010/4/8,8.587143,8.626429,8.501429,8.569643,7.337963,572989200
2010/4/9,8.6225,8.638929,8.587857,8.635357,7.394234,334182800
2010/4/12,8.65,8.681071,8.636071,8.653214,7.409524,333026400
2010/4/13,8.637857,8.671429,8.611071,8.658214,7.413805,306210800
2010/4/14,8.76,8.778929,8.716786,8.774643,7.513497,404076400
2010/4/15,8.777857,8.893929,8.768214,8.89,7.612278,376784800
2010/4/16,8.8775,8.969286,8.733929,8.835714,7.565794,750545600
2010/4/19,8.8225,8.853214,8.634643,8.823929,7.555705,566924400
2010/4/20,8.876429,8.901786,8.677143,8.735357,7.479863,738326400
2010/4/21,9.242857,9.294643,9.133214,9.257857,7.927261,982391200
2010/4/22,9.222857,9.526786,9.15,9.516786,8.148979,793424800
2010/4/23,9.571071,9.720714,9.535714,9.6725,8.282312,796955600
2010/4/26,9.71,9.730714,9.578214,9.625,8.241639,479068800
2010/4/27,9.545357,9.565714,9.304286,9.358571,8.013505,709343600
2010/4/28,9.401786,9.428571,9.1575,9.342857,8.000051,758402400
2010/4/29,9.393571,9.642857,9.3575,9.594286,8.215342,558840800
2010/4/30,9.618214,9.663214,9.321429,9.324643,7.984451,542463600
2010/5/3,9.422857,9.567143,9.388571,9.5125,8.145308,454342000
2010/5/4,9.388929,9.403214,9.169643,9.238571,7.910748,723819600
2010/5/5,9.036786,9.219286,8.883214,9.1425,7.828487,883103200
2010/5/6,9.065357,9.223214,7.116071,8.794643,7.530625,1285860800
2010/5/7,8.703929,8.806071,8.043214,8.423571,7.212887,1676018400
2010/5/10,8.9375,9.094643,8.876071,9.071071,7.767322,984306400
2010/5/11,8.994286,9.281786,8.946429,9.161429,7.844694,848906800
2010/5/12,9.258571,9.3975,9.239286,9.360357,8.015032,654379600
2010/5/13,9.400714,9.464286,9.157143,9.227143,7.900964,599712400
2010/5/14,9.112857,9.16,8.910714,9.065,7.762125,759362800
2010/5/17,9.096429,9.149286,8.846786,9.079286,7.774357,762834800
2010/5/18,9.177857,9.233929,8.937857,9.012857,7.717478,782678400
2010/5/19,8.910714,9.032857,8.744643,8.869286,7.59454,1025726800
2010/5/20,8.638571,8.708929,8.436071,8.491429,7.270994,1282915200
2010/5/21,8.315,8.732143,8.2625,8.654286,7.410442,1223891200
2010/5/24,8.831429,8.960714,8.795,8.812857,7.546221,754238800
2010/5/25,8.548214,8.812857,8.47,8.757857,7.499127,1048006400
2010/5/26,8.931429,9.004643,8.705357,8.718214,7.46518,850654000
2010/5/27,8.95,9.0675,8.896786,9.048214,7.747751,666282400
2010/5/28,9.263929,9.264286,9.048214,9.174286,7.855703,815614800
2010/6/1,9.274643,9.497857,9.248571,9.315357,7.976503,876472800
2010/6/2,9.447857,9.457143,9.2975,9.426786,8.071913,688548000
2010/6/3,9.470714,9.483929,9.300357,9.397143,8.046532,650106800
2010/6/4,9.221786,9.353571,9.093929,9.141429,7.827567,758304400
2010/6/7,9.224643,9.255357,8.948214,8.962143,7.674051,886942000
2010/6/8,9.044286,9.064286,8.773214,8.904643,7.624817,1000770400
2010/6/9,8.981071,8.996429,8.660357,8.685714,7.437354,854630000
2010/6/10,8.744286,8.963571,8.65,8.946786,7.660899,776356000
2010/6/11,8.865357,9.066429,8.834643,9.053929,7.752645,545759200
2010/6/14,9.141429,9.255357,9.071786,9.081429,7.776194,602960400
2010/6/15,9.13,9.280357,9.125,9.274643,7.941637,585074000
2010/6/16,9.325,9.5625,9.308214,9.544643,8.172832,783678000
2010/6/17,9.664286,9.746429,9.625,9.709643,8.314116,872855200
2010/6/18,9.723214,9.821429,9.693571,9.788214,8.381395,784621600
2010/6/21,9.9175,9.964643,9.5975,9.648929,8.262128,776490400
2010/6/22,9.72,9.856071,9.696429,9.780357,8.374668,717262000
2010/6/23,9.806429,9.809286,9.567857,9.6775,8.286594,768457200
2010/6/24,9.678571,9.757143,9.575,9.607143,8.226349,714277200
2010/6/25,9.645,9.6525,9.493214,9.525,8.156012,549942400
2010/6/28,9.533214,9.633929,9.447143,9.582143,8.204943,584948000
2010/6/29,9.432857,9.4425,9.082143,9.148929,7.83399,1133344800
2010/6/30,9.168214,9.213214,8.928929,8.983214,7.692094,739452000
2010/7/1,9.082143,9.1,8.686429,8.874286,7.598822,1022896000
2010/7/2,8.946071,8.961786,8.685714,8.819286,7.551727,693842800
2010/7/6,8.964286,9.028571,8.791429,8.879643,7.60341,615235600
2010/7/7,8.946071,9.241786,8.919643,9.238214,7.910444,654556000
2010/7/8,9.374286,9.389286,9.103214,9.2175,7.892707,738144400
2010/7/9,9.174643,9.282143,9.112857,9.272143,7.939495,433322400
2010/7/12,9.233214,9.351786,9.102143,9.188929,7.868243,562878400
2010/7/13,9.154286,9.157143,8.801071,8.992857,7.70035,1190924000
2010/7/14,8.906429,9.135714,8.892857,9.026071,7.728791,812047600
2010/7/15,8.865357,9.1775,8.832143,8.980357,7.689647,824866000
2010/7/16,9.042143,9.106071,8.871786,8.925,7.642248,1039858400
2010/7/19,8.924286,8.924286,8.557143,8.770714,7.510135,1024478000
2010/7/20,8.675,9.032143,8.571786,8.996071,7.703104,1074950800
2010/7/21,9.4675,9.469643,9.071429,9.08,7.774969,1185671200
2010/7/22,9.202857,9.285714,9.118214,9.250714,7.921148,645318800
2010/7/23,9.181786,9.299286,9.152857,9.283571,7.949283,533388800
2010/7/26,9.285714,9.289286,9.203929,9.26,7.9291,420551600
2010/7/27,9.316786,9.457143,9.296429,9.431429,8.075891,584771600
2010/7/28,9.416786,9.499643,9.294643,9.32,7.980476,519985200
2010/7/29,9.311071,9.380357,9.146429,9.218214,7.893319,643806800
2010/7/30,9.138929,9.275,9.103571,9.1875,7.867017,448210000
2010/8/2,9.301429,9.378214,9.272143,9.351786,8.007694,428055600
2010/8/3,9.321786,9.402143,9.265,9.354643,8.01014,417653600
2010/8/4,9.387143,9.438571,9.296786,9.392143,8.042253,420375200
2010/8/5,9.3475,9.399286,9.305357,9.346429,8.003104,289097200
2010/8/6,9.277857,9.338929,9.201071,9.288929,7.953869,444897600
2010/8/9,9.338571,9.3625,9.270357,9.348214,8.004636,303128000
2010/8/10,9.280357,9.301786,9.198214,9.264643,7.933074,451920000
2010/8/11,9.121429,9.131786,8.921786,8.935357,7.651115,620054400
2010/8/12,8.810357,9.039286,8.79,8.9925,7.700047,534920400
2010/8/13,8.9875,8.995714,8.896071,8.896429,7.617782,354869200
2010/8/16,8.842143,8.928929,8.807857,8.844286,7.573133,318430000
2010/8/17,8.931429,9.093929,8.9,8.998929,7.705551,422640400
2010/8/18,9.012857,9.095357,8.985,9.038214,7.739186,339696000
2010/8/19,9.03,9.052857,8.881429,8.924286,7.641634,426706000
2010/8/20,8.906786,9.068571,8.892857,8.915714,7.634296,384230000
2010/8/23,8.9925,9,8.758929,8.778571,7.516865,414041600
2010/8/24,8.666786,8.678571,8.523214,8.568929,7.33735,602565600
2010/8/25,8.501429,8.713929,8.471429,8.674643,7.427873,596867600
2010/8/26,8.766071,8.776786,8.581429,8.581429,7.348055,466505200
2010/8/27,8.633929,8.664643,8.412857,8.629286,7.389036,548391200
2010/8/30,8.598571,8.776786,8.595714,8.660714,7.415947,383289200
2010/8/31,8.6375,8.734286,8.583929,8.682143,7.434295,420786800
2010/9/1,8.838214,8.980714,8.795714,8.940357,7.655399,697037600
2010/9/2,8.973571,9.006071,8.8775,9.006071,7.711666,415427600
2010/9/3,9.110357,9.242143,9.089286,9.241786,7.913504,520788800
2010/9/7,9.165714,9.268929,9.151786,9.2075,7.884144,342557600
2010/9/8,9.277857,9.4425,9.253571,9.39,8.040415,526551200
2010/9/9,9.465714,9.518571,9.39,9.395357,8.045001,438575200
2010/9/10,9.399643,9.446429,9.335714,9.4075,8.0554,387542400
2010/9/13,9.493571,9.581429,9.491429,9.537143,8.166409,388780000
2010/9/14,9.5075,9.613214,9.482857,9.573571,8.197602,408150400
2010/9/15,9.5775,9.656429,9.565714,9.650714,8.263659,429368800
2010/9/16,9.651429,9.881071,9.625,9.8775,8.457849,652103200
2010/9/17,9.9175,9.927143,9.774286,9.834643,8.421151,634477200
2010/9/20,9.86,10.135,9.851786,10.115357,8.661521,658677600
2010/9/21,10.137857,10.2625,10.099643,10.134643,8.678033,668074400
2010/9/22,10.096786,10.285,10.086071,10.276786,8.799747,585289600
2010/9/23,10.226071,10.455714,10.214286,10.318571,8.835526,786116800
2010/9/24,10.432143,10.483214,10.376786,10.44,8.9395,649488000
2010/9/27,10.499286,10.526071,10.393214,10.398571,8.904033,482834800
2010/9/28,10.420357,10.420357,9.821429,10.245,8.772529,1035042400
2010/9/29,10.258214,10.350357,10.214286,10.263214,8.788126,469644000
2010/9/30,10.321429,10.357143,10.044643,10.133929,8.677424,673391600
2010/10/1,10.219643,10.235,10.048214,10.09,8.639806,448142800
2010/10/4,10.057143,10.103571,9.920357,9.951429,8.521152,435302000
2010/10/5,10.071429,10.3375,10.065,10.319286,8.836141,501967200
2010/10/6,10.3425,10.428214,10.187857,10.328214,8.843781,670868800
2010/10/7,10.369286,10.374286,10.246786,10.329286,8.844699,408399600
2010/10/8,10.418214,10.517857,10.357143,10.5025,8.99302,658403200
2010/10/11,10.526429,10.615714,10.521429,10.548571,9.032465,427753200
2010/10/12,10.550357,10.696429,10.446071,10.662143,9.129715,558544000
2010/10/13,10.721429,10.784286,10.707143,10.719286,9.178647,630092400
2010/10/14,10.774643,10.8025,10.728571,10.796786,9.24501,435296400
2010/10/15,10.98,11.25,10.889643,11.240714,9.625134,922194000
2010/10/18,11.373929,11.392857,11.224643,11.357143,9.724829,1093010800
2010/10/19,10.835714,11.206071,10.715,11.053214,9.464579,1232784000
2010/10/20,11.035714,11.223214,10.959643,11.090357,9.496386,721624400
2010/10/21,11.155714,11.240714,10.957143,11.054286,9.465499,551460000
2010/10/22,11.038214,11.072857,10.939286,10.981071,9.40281,372778000
2010/10/25,11.038929,11.128571,11.015714,11.03,9.444707,392462000
2010/10/26,10.959643,11.062143,10.916071,11.001786,9.420544,392929600
2010/10/27,10.9875,11.067857,10.914286,10.993929,9.41382,399002800
2010/10/28,10.998214,11,10.746429,10.901429,9.334612,551051200
2010/10/29,10.865357,10.924286,10.745357,10.749286,9.204337,430511200
2010/11/1,10.793571,10.914286,10.792857,10.863571,9.302195,423889200
2010/11/2,10.964286,11.078214,10.964286,11.048571,9.460607,433930000
2010/11/3,11.120357,11.174286,11.018929,11.171429,9.565808,508348400
2010/11/4,11.266071,11.435,11.251071,11.366786,9.733085,642488000
2010/11/5,11.356786,11.413214,11.3125,11.326071,9.698223,361253200
2010/11/8,11.328571,11.420357,11.312857,11.379286,9.74379,281758400
2010/11/9,11.466071,11.475,11.232143,11.288571,9.666113,383544000
2010/11/10,11.308571,11.384643,11.198214,11.358214,9.725745,384227200
2010/11/11,11.25,11.371429,11.223214,11.308929,9.683542,361284000
2010/11/12,11.285714,11.303571,10.843929,11.001071,9.419932,795846800
2010/11/15,11.016429,11.090714,10.938214,10.965714,9.389659,403606000
2010/11/16,10.918571,10.985714,10.69,10.771071,9.222992,657650000
2010/11/17,10.757143,10.856786,10.634286,10.732143,9.189657,479449600
2010/11/18,10.9,11.059643,10.881786,11.015357,9.432166,494491200
2010/11/19,10.998929,11.014286,10.901429,10.954643,9.380177,384843200
2010/11/22,10.952857,11.191429,10.923929,11.191429,9.582932,393075200
2010/11/23,11.0875,11.133929,10.948571,11.026071,9.441339,519447600
2010/11/24,11.142857,11.264286,11.133929,11.242857,9.626968,413725200
2010/11/26,11.205,11.346429,11.176429,11.25,9.633085,237585600
2010/11/29,11.267857,11.338571,11.120714,11.316786,9.69027,445785200
